"","age","job","marital","education","default","balance","housing","loan","duration","deposit"
"34065",47,"management","single","tertiary","no",86,"no","no",387,"yes"
"34066",34,"self-employed","married","tertiary","no",442,"yes","no",69,"no"
"34067",33,"student","single","unknown","no",1170,"no","no",352,"yes"
"34068",34,"admin.","single","tertiary","no",18,"yes","yes",359,"yes"
"34069",47,"technician","married","secondary","no",0,"yes","no",81,"no"
"34070",36,"technician","single","tertiary","no",197,"no","no",260,"yes"
"34071",25,"technician","married","tertiary","no",400,"no","no",352,"no"
"34072",50,"management","married","tertiary","no",938,"no","no",780,"yes"
"34073",31,"self-employed","single","tertiary","no",1815,"no","no",107,"no"
"34074",34,"management","single","tertiary","no",1228,"no","no",580,"yes"
"34075",31,"services","single","tertiary","no",620,"no","no",214,"no"
"34076",54,"technician","divorced","secondary","no",2156,"yes","no",258,"yes"
"34077",32,"management","single","tertiary","no",566,"no","no",114,"no"
"34078",38,"management","divorced","secondary","no",257,"yes","no",435,"yes"
"34079",53,"blue-collar","married","secondary","no",6112,"no","no",211,"no"
"34080",56,"retired","married","primary","no",1947,"no","no",441,"no"
"34081",47,"technician","married","tertiary","no",2408,"no","no",376,"yes"
"34082",31,"admin.","married","secondary","no",35,"no","no",615,"yes"
"34083",36,"management","married","tertiary","no",393,"yes","no",555,"yes"
"34084",58,"unemployed","married","secondary","no",687,"yes","no",341,"yes"
"34085",25,"student","single","secondary","no",2354,"no","no",149,"no"
"34086",35,"services","married","unknown","no",618,"no","no",951,"yes"
"34087",43,"blue-collar","married","secondary","no",2105,"no","no",93,"no"
"34088",28,"student","single","tertiary","no",3054,"no","no",384,"yes"
"34089",53,"unemployed","married","primary","no",142,"no","no",168,"no"
"34090",25,"student","single","secondary","no",1608,"no","no",664,"yes"
"34091",51,"management","single","tertiary","no",5341,"no","no",184,"no"
"34092",52,"blue-collar","married","secondary","no",1319,"no","no",37,"no"
"34093",57,"housemaid","divorced","unknown","no",11632,"no","no",71,"no"
"34094",43,"unemployed","married","secondary","no",775,"no","no",488,"no"
"34095",41,"entrepreneur","married","secondary","no",30,"no","no",460,"yes"
"34096",46,"management","married","tertiary","no",699,"no","no",970,"yes"
"34097",27,"blue-collar","single","primary","no",3342,"yes","no",761,"no"
"34098",35,"management","married","tertiary","no",495,"no","no",266,"yes"
"34099",49,"entrepreneur","single","secondary","no",5802,"no","no",618,"yes"
"34100",23,"technician","single","secondary","no",598,"no","no",166,"no"
"34101",58,"blue-collar","married","unknown","no",3585,"no","no",122,"no"
"34102",47,"blue-collar","married","primary","no",2749,"yes","no",774,"yes"
"34103",25,"management","single","tertiary","no",436,"no","no",132,"no"
"34104",54,"management","married","unknown","no",527,"yes","no",112,"no"
"34105",26,"student","single","unknown","no",2503,"no","no",121,"no"
"34106",35,"management","single","tertiary","no",1162,"no","no",175,"yes"
"34107",30,"technician","single","unknown","no",766,"no","no",296,"no"
"34108",34,"management","married","tertiary","no",0,"yes","no",300,"yes"
"34109",30,"technician","married","secondary","no",776,"no","no",861,"yes"
"34110",54,"management","married","tertiary","no",1014,"no","yes",240,"yes"
"34111",58,"retired","married","secondary","no",919,"yes","yes",329,"no"
"34112",49,"admin.","single","unknown","no",1226,"no","no",400,"no"
"34113",38,"technician","married","secondary","no",865,"yes","no",503,"no"
"34114",31,"management","single","tertiary","no",1619,"no","no",327,"yes"
"34115",49,"blue-collar","married","secondary","no",298,"yes","no",264,"no"
"34116",57,"admin.","married","primary","no",1119,"no","no",176,"no"
"34117",30,"blue-collar","married","secondary","no",4389,"yes","no",82,"no"
"34118",41,"admin.","married","primary","no",1316,"yes","no",127,"no"
"34119",39,"housemaid","married","tertiary","no",2990,"no","no",127,"no"
"34120",44,"blue-collar","married","secondary","no",630,"no","no",192,"no"
"34121",30,"student","single","secondary","no",25,"no","no",44,"no"
"34122",70,"technician","married","secondary","no",3020,"no","no",56,"no"
"34123",35,"management","married","tertiary","no",71,"yes","no",510,"no"
"34124",55,"admin.","married","secondary","no",139,"no","no",241,"yes"
"34125",30,"management","single","tertiary","no",620,"yes","no",513,"no"
"34126",25,"admin.","single","secondary","no",2816,"no","no",327,"yes"
"34127",47,"blue-collar","married","secondary","no",2173,"yes","no",189,"no"
"34128",26,"technician","single","secondary","no",507,"no","no",380,"yes"
"34129",85,"retired","married","primary","no",98,"no","no",416,"yes"
"34130",39,"management","married","tertiary","no",4539,"no","no",301,"no"
"34131",46,"technician","married","unknown","no",3914,"yes","no",247,"no"
"34132",34,"management","married","tertiary","no",-308,"yes","no",140,"no"
"34133",34,"student","single","unknown","no",1281,"no","no",109,"no"
"34134",35,"technician","married","secondary","no",-288,"yes","yes",126,"no"
"34135",25,"technician","single","secondary","no",1105,"yes","no",195,"no"
"34136",55,"blue-collar","married","primary","no",3297,"yes","yes",96,"no"
"34137",35,"admin.","single","secondary","no",206,"yes","no",144,"no"
"34138",45,"admin.","married","secondary","no",1435,"yes","no",257,"no"
"34139",59,"housemaid","married","primary","no",182,"no","no",92,"no"
"34140",33,"services","married","secondary","no",478,"no","no",475,"yes"
"34141",30,"technician","married","secondary","no",1660,"yes","no",236,"no"
"34142",36,"management","married","tertiary","no",2957,"yes","yes",193,"no"
"34143",29,"management","single","tertiary","no",2753,"no","no",645,"yes"
"34144",39,"management","married","tertiary","no",0,"no","no",342,"yes"
"34145",45,"technician","married","secondary","no",89,"yes","no",73,"no"
"34146",33,"blue-collar","single","secondary","no",498,"no","no",301,"yes"
"34147",38,"technician","single","secondary","no",565,"yes","no",1143,"yes"
"34148",33,"blue-collar","single","tertiary","no",700,"no","no",169,"yes"
"34149",58,"management","married","tertiary","no",4152,"yes","no",750,"yes"
"34150",32,"management","single","tertiary","no",697,"no","no",210,"no"
"34151",61,"retired","divorced","secondary","no",927,"no","no",427,"yes"
"34152",32,"management","single","tertiary","no",0,"yes","no",370,"yes"
"34153",35,"admin.","married","tertiary","no",286,"no","no",949,"yes"
"34154",32,"management","married","tertiary","no",1388,"yes","no",753,"yes"
"34155",41,"management","married","tertiary","no",27696,"no","no",108,"no"
"34156",29,"management","married","tertiary","no",30,"no","no",139,"no"
"34157",29,"unemployed","single","secondary","no",486,"no","no",95,"no"
"34158",50,"admin.","single","secondary","no",2252,"no","no",652,"yes"
"34159",31,"technician","single","tertiary","no",454,"no","no",266,"yes"
"34160",31,"admin.","single","tertiary","no",4041,"no","no",1034,"yes"
"34161",54,"technician","married","secondary","no",0,"no","no",766,"yes"
"34162",33,"technician","married","tertiary","no",0,"no","no",227,"yes"
"34163",48,"management","married","secondary","no",36686,"no","no",295,"no"
"34164",36,"admin.","single","secondary","no",728,"no","no",230,"yes"
"34165",31,"management","single","tertiary","no",354,"no","no",502,"yes"
"34166",32,"technician","single","tertiary","no",1246,"yes","no",509,"yes"
"34167",28,"services","single","primary","no",307,"no","no",132,"no"
"34168",34,"management","married","tertiary","no",3047,"no","no",317,"yes"
"34169",49,"housemaid","divorced","secondary","no",0,"no","no",136,"no"
"34170",24,"student","single","secondary","no",382,"no","no",567,"yes"
"34171",29,"management","single","tertiary","no",36252,"yes","no",501,"yes"
"34172",27,"admin.","married","tertiary","no",73,"no","no",374,"no"
"34173",40,"management","married","tertiary","no",158,"no","no",712,"yes"
"34174",26,"self-employed","single","tertiary","no",553,"no","no",347,"no"
"34175",28,"self-employed","single","secondary","no",68,"no","no",157,"no"
"34176",29,"blue-collar","single","secondary","no",734,"yes","yes",259,"yes"
"34177",30,"admin.","single","tertiary","no",305,"no","no",633,"yes"
"34178",24,"student","single","secondary","no",160,"no","no",109,"no"
"34179",33,"self-employed","married","tertiary","no",263,"no","no",119,"no"
"34180",57,"management","married","tertiary","no",350,"no","no",87,"no"
"34181",31,"student","single","tertiary","no",0,"no","no",47,"no"
"34182",26,"self-employed","married","tertiary","no",219,"no","no",104,"no"
"34183",45,"blue-collar","married","secondary","no",10252,"no","no",675,"yes"
"34184",37,"technician","single","tertiary","no",6101,"no","no",60,"no"
"34185",37,"management","single","tertiary","no",3141,"no","no",384,"yes"
"34186",29,"student","single","secondary","no",1854,"no","no",390,"no"
"34187",36,"technician","single","secondary","no",1228,"yes","no",303,"yes"
"34188",52,"management","married","tertiary","no",1356,"yes","no",312,"no"
"34189",60,"blue-collar","married","primary","no",1723,"no","no",160,"no"
"34190",27,"student","single","unknown","no",1444,"no","no",130,"no"
"34191",27,"technician","single","secondary","no",1511,"yes","no",74,"no"
"34192",40,"management","married","tertiary","no",7780,"no","no",364,"no"
"34193",36,"management","married","tertiary","no",130,"no","no",65,"no"
"34194",40,"technician","single","tertiary","no",1646,"yes","no",392,"yes"
"34195",50,"management","single","unknown","no",1277,"no","no",63,"no"
"34196",34,"management","single","tertiary","no",1058,"yes","no",240,"no"
"34197",28,"unemployed","single","primary","no",236,"no","no",193,"yes"
"34198",33,"management","single","tertiary","no",5437,"no","no",267,"yes"
"34199",31,"services","single","secondary","no",125,"no","no",200,"no"
"34200",33,"technician","married","secondary","no",133,"no","no",218,"yes"
"34201",56,"management","married","tertiary","no",2333,"no","no",244,"yes"
"34202",46,"management","married","tertiary","no",1446,"no","no",359,"no"
"34203",34,"technician","single","tertiary","no",992,"yes","no",301,"no"
"34204",39,"admin.","married","secondary","no",140,"no","no",40,"no"
"34205",20,"student","married","unknown","no",292,"no","no",45,"no"
"34206",45,"blue-collar","married","secondary","no",640,"yes","no",447,"yes"
"34207",33,"management","single","tertiary","no",417,"yes","no",170,"no"
"34208",50,"management","divorced","tertiary","no",1270,"yes","no",24,"no"
"34209",25,"student","single","tertiary","no",253,"no","no",597,"yes"
"34210",41,"blue-collar","married","secondary","no",5060,"no","no",963,"yes"
"34211",38,"technician","divorced","secondary","no",902,"yes","no",301,"yes"
"34212",47,"technician","married","secondary","no",335,"no","no",417,"yes"
"34213",60,"admin.","divorced","secondary","no",4519,"no","no",136,"no"
"34214",49,"management","married","tertiary","no",1,"no","no",1076,"yes"
"34215",34,"management","single","tertiary","no",14,"yes","no",47,"no"
"34216",36,"services","single","secondary","no",365,"no","no",643,"yes"
"34217",36,"technician","married","tertiary","no",911,"yes","yes",275,"no"
"34218",37,"entrepreneur","single","secondary","no",20453,"yes","no",115,"no"
"34219",42,"admin.","single","secondary","no",1451,"yes","no",251,"yes"
"34220",24,"student","single","unknown","no",0,"no","no",90,"no"
"34221",33,"technician","single","tertiary","no",1636,"yes","no",592,"yes"
"34222",26,"services","single","secondary","no",256,"yes","no",101,"no"
"34223",49,"admin.","married","secondary","no",3620,"no","no",346,"no"
"34224",25,"services","single","secondary","no",642,"yes","yes",364,"no"
"34225",40,"blue-collar","married","primary","no",-388,"yes","no",195,"no"
"34226",36,"admin.","married","tertiary","no",3221,"no","no",322,"yes"
"34227",28,"blue-collar","single","tertiary","no",1984,"yes","no",32,"no"
"34228",31,"management","single","tertiary","no",630,"no","no",95,"no"
"34229",30,"management","single","tertiary","no",220,"yes","no",233,"no"
"34230",44,"blue-collar","single","secondary","no",0,"yes","no",64,"no"
"34231",52,"unemployed","married","secondary","no",94,"no","no",223,"no"
"34232",33,"admin.","married","tertiary","no",69,"no","yes",77,"no"
"34233",22,"admin.","single","tertiary","no",897,"yes","no",98,"no"
"34234",60,"housemaid","married","primary","no",2580,"no","no",15,"no"
"34235",60,"technician","married","secondary","no",316,"no","no",545,"yes"
"34236",33,"technician","married","secondary","no",2044,"yes","no",532,"yes"
"34237",29,"services","single","tertiary","no",8947,"yes","no",535,"no"
"34238",39,"services","married","secondary","no",8876,"no","no",106,"no"
"34239",32,"student","single","tertiary","no",214,"no","no",117,"no"
"34240",28,"management","single","tertiary","no",672,"no","no",174,"no"
"34241",45,"services","married","tertiary","no",4958,"no","no",212,"no"
"34242",33,"technician","married","secondary","no",557,"no","no",367,"yes"
"34243",35,"unemployed","married","secondary","no",977,"yes","no",52,"no"
"34244",33,"services","single","secondary","no",489,"yes","no",297,"yes"
"34245",67,"retired","married","unknown","no",696,"no","no",77,"no"
"34246",57,"admin.","single","secondary","no",738,"no","no",490,"no"
"34247",32,"student","single","tertiary","no",1138,"no","no",214,"yes"
"34248",44,"blue-collar","married","secondary","no",4236,"yes","no",378,"no"
"34249",49,"management","married","tertiary","no",1,"yes","no",7,"no"
"34250",48,"blue-collar","married","secondary","no",863,"yes","no",412,"yes"
"34251",28,"student","single","secondary","no",891,"no","no",34,"no"
"34252",48,"management","divorced","tertiary","no",428,"yes","no",347,"no"
"34253",49,"blue-collar","married","primary","no",1133,"yes","no",291,"no"
"34254",39,"admin.","married","secondary","no",563,"yes","no",190,"no"
"34255",35,"technician","single","secondary","no",5731,"yes","no",164,"no"
"34256",28,"admin.","single","secondary","no",1842,"yes","no",92,"no"
"34257",34,"management","single","tertiary","no",2187,"yes","no",26,"no"
"34258",28,"blue-collar","married","primary","no",-65,"yes","no",90,"no"
"34259",47,"management","married","secondary","no",2010,"no","no",222,"no"
"34260",42,"management","single","tertiary","no",10907,"no","no",74,"no"
